ts,final_label,rf_label,rf_conf,if_score,route,unsup_verdict,thr_in,thr_out,conf_gate,is_partial,src_ip,src_port,dst_ip,dst_port,latency_ms
1757708151.967230,Benign,Benign,0.770000,0.150651,rf_confident,outlier,0.379100,0.379100,0.750,1,50.225.176.238,56198,10.128.0.5,22,
1757708152.000897,Benign,Benign,1.000000,0.356525,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,35464,64.233.179.95,443,
1757708154.842099,Benign,Benign,1.000000,0.314870,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,48918,64.233.179.95,443,
1757708154.876162,Benign,Benign,0.980000,0.403849,rf_confident,inlier,0.389098,0.389098,0.750,0,70.153.136.243,60568,10.128.0.5,22,
1757708154.910808,Benign,Benign,0.940000,0.361812,rf_confident,outlier,0.389098,0.389098,0.750,0,41.111.208.29,52556,10.128.0.5,22,
1757708157.955065,Benign,Benign,0.980000,0.400021,rf_confident,inlier,0.389098,0.389098,0.750,0,58.208.85.177,34850,10.128.0.5,22,
1757708157.990523,Benign,Benign,0.950000,0.314297,rf_confident,outlier,0.379100,0.379100,0.750,1,190.108.60.101,58600,10.128.0.5,22,
1757708158.024037,Benign,Benign,0.940000,0.353177,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,58.208.85.177,34598,
1757708161.982860,Benign,Benign,1.000000,0.380860,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757708162.022272,Benign,Benign,1.000000,0.378544,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757708167.151085,Benign,Benign,0.990000,0.313632,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.241.19,46777,10.128.0.5,22,
1757708169.989190,Benign,Benign,0.920000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,14.103.118.113,39734,
1757708173.275876,Benign,Benign,0.790000,0.373565,rf_confident,outlier,0.389098,0.389098,0.750,0,103.143.238.207,48088,10.128.0.5,22,
1757708176.388941,Benign,Benign,0.830000,0.336025,rf_confident,outlier,0.389098,0.389098,0.750,0,14.103.118.113,50274,10.128.0.5,22,
1757708177.991649,Benign,Benign,1.000000,0.029852,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,48918,64.233.179.95,443,
1757708178.026344,Unknown/Anomaly,Unknown/Anomaly,1.000000,0.392632,rf_confident,inlier,0.379100,0.379100,0.750,1,198.235.24.161,51576,10.128.0.5,3389,
1757708192.006361,Benign,Benign,0.920000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,14.103.118.113,39734,
1757708192.038436,Benign,Benign,1.000000,0.239516,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757708192.073430,Benign,Benign,1.000000,0.252426,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757708192.108522,Benign,Benign,1.000000,0.358535,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,36712,172.217.214.95,443,
1757708194.837622,Benign,Benign,1.000000,0.339297,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.245.130,41239,10.128.0.5,22,
1757708196.019436,Benign,Benign,1.000000,0.307893,rf_confident,outlier,0.379100,0.379100,0.750,1,14.103.118.113,50274,10.128.0.5,22,
1757708197.977702,Benign,Benign,0.800000,0.374685,rf_confident,outlier,0.389098,0.389098,0.750,0,50.225.176.238,45890,10.128.0.5,22,
1757708198.014747,Benign,Benign,0.990000,0.394992,rf_confident,inlier,0.389098,0.389098,0.750,0,58.208.85.177,44344,10.128.0.5,22,
1757708207.097081,Benign,Benign,0.990000,0.386816,rf_confident,outlier,0.389098,0.389098,0.750,0,14.55.144.22,34377,10.128.0.5,22,
1757708220.028862,Benign,Benign,0.920000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,58.208.85.177,44092,
1757708222.449222,Benign,Benign,0.960000,0.386031,rf_confident,outlier,0.389098,0.389098,0.750,0,41.111.208.29,33468,10.128.0.5,22,
1757708224.030641,Benign,Benign,1.000000,0.383703,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757708224.067469,Benign,Benign,1.000000,0.383951,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757708230.040319,Benign,Benign,0.990000,0.356465,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,14.103.118.113,33120,
1757708230.076457,Benign,Benign,0.980000,0.286743,rf_confident,outlier,0.379100,0.379100,0.750,1,14.103.118.113,47910,10.128.0.5,22,
1757708236.047274,Benign,Benign,1.000000,0.024629,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,48918,64.233.179.95,443,
1757708237.762079,Benign,Benign,0.970000,0.403284,rf_confident,inlier,0.389098,0.389098,0.750,0,70.153.136.243,45044,10.128.0.5,22,
1757708238.053789,Benign,Benign,0.920000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,58.208.85.177,44092,
1757708238.089492,Benign,Benign,0.920000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,14.103.118.113,39734,
1757708242.055764,Benign,Benign,1.000000,0.398794,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,43592,169.254.169.254,53,
1757708242.093820,Benign,Benign,1.000000,0.399236,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,36754,169.254.169.254,53,
1757708242.128583,Benign,Benign,1.000000,0.399236,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,38786,169.254.169.254,53,
1757708242.165447,Benign,Benign,1.000000,0.396041,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,58022,169.254.169.254,53,
1757708242.199820,Benign,Benign,1.000000,0.186394,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,60394,216.239.32.174,443,
1757708244.074750,Benign,Benign,0.940000,0.356185,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,58.208.85.177,53588,
1757708247.096166,Benign,Benign,0.950000,0.387606,rf_confident,outlier,0.389098,0.389098,0.750,0,58.208.85.177,53840,10.128.0.5,22,
1757708248.075155,Benign,Benign,0.900000,0.094322,rf_confident,outlier,0.379100,0.379100,0.750,1,190.108.60.101,57510,10.128.0.5,22,
1757708250.085525,Benign,Benign,1.000000,0.257679,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757708250.119435,Benign,Benign,1.000000,0.255417,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757708250.226197,Benign,Benign,0.960000,0.366623,rf_confident,outlier,0.389098,0.389098,0.750,0,193.46.255.33,13200,10.128.0.5,22,
1757708256.094917,Benign,Benign,1.000000,0.383208,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.245.130,41239,10.128.0.5,22,
1757708256.132932,Benign,Benign,0.810000,0.052596,rf_confident,outlier,0.379100,0.379100,0.750,1,103.143.238.207,45444,10.128.0.5,22,
1757708256.167507,Benign,Benign,1.000000,0.383134,rf_confident,inlier,0.379100,0.379100,0.750,1,70.153.136.243,45044,10.128.0.5,22,
1757708256.280217,Benign,Benign,0.900000,0.367048,rf_confident,outlier,0.389098,0.389098,0.750,0,14.103.118.113,54734,10.128.0.5,22,
1757708262.405763,Benign,Benign,0.950000,0.297923,rf_confident,outlier,0.389098,0.389098,0.750,0,193.46.255.33,23972,10.128.0.5,22,
1757708265.500981,Benign,Benign,0.810000,0.374685,rf_confident,outlier,0.389098,0.389098,0.750,0,50.225.176.238,37714,10.128.0.5,22,
1757708265.536388,Benign,Benign,0.960000,0.366009,rf_confident,outlier,0.389098,0.389098,0.750,0,193.46.255.33,59622,10.128.0.5,22,
1757708270.102341,Benign,Benign,0.990000,0.128351,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,193.46.255.33,13200,
1757708270.136018,Benign,Benign,0.990000,0.354132,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,14.103.118.113,55080,
1757708272.115047,Benign,Benign,1.000000,0.356525,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,60394,216.239.32.174,443,
1757708274.625233,Benign,Benign,0.960000,0.309733,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,193.46.255.33,59622,
1757708276.114851,Benign,Benign,0.920000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,58.208.85.177,44092,
1757708282.120568,Benign,Benign,1.000000,0.382432,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757708282.154461,Benign,Benign,1.000000,0.382432,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757708286.967225,Benign,Benign,1.000000,0.329566,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.241.19,46777,10.128.0.5,22,
1757708294.135491,Benign,Benign,1.000000,0.361527,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,36712,172.217.214.95,443,
1757708296.131973,Benign,Benign,1.000000,0.019776,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,48918,64.233.179.95,443,
1757708299.302458,Benign,Benign,0.990000,0.386350,rf_confident,outlier,0.389098,0.389098,0.750,0,14.103.118.113,45254,10.128.0.5,22,
1757708300.138787,Benign,Benign,0.750000,0.119295,rf_confident,outlier,0.379100,0.379100,0.750,1,41.111.208.29,42540,10.128.0.5,22,
1757708302.141311,Benign,Benign,1.000000,0.383208,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.245.130,41239,10.128.0.5,22,
1757708302.176339,Benign,Benign,1.000000,0.384132,rf_confident,inlier,0.379100,0.379100,0.750,1,58.208.85.177,35102,10.128.0.5,22,
1757708308.596196,Benign,Benign,0.790000,0.374685,rf_confident,outlier,0.389098,0.389098,0.750,0,103.143.238.207,42800,10.128.0.5,22,
1757708312.155964,Benign,Benign,1.000000,0.253806,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757708312.193309,Benign,Benign,1.000000,0.257082,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757708314.634505,Benign,Benign,1.000000,0.339001,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.245.130,41239,10.128.0.5,22,
1757708317.761998,Benign,Benign,0.970000,0.349651,rf_confident,outlier,0.389098,0.389098,0.750,0,70.153.136.243,52986,10.128.0.5,22,
1757708320.820748,Benign,Benign,0.990000,0.388070,rf_confident,outlier,0.389098,0.389098,0.750,0,190.108.60.101,56374,10.128.0.5,22,
1757708336.154793,Benign,Benign,0.990000,0.311720,rf_confident,outlier,0.379100,0.379100,0.750,1,70.153.136.243,52986,10.128.0.5,22,
1757708339.269833,Unknown/Anomaly,Benign,0.730000,0.350176,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,35.235.245.128,40437,
1757708340.162499,Benign,Benign,0.780000,0.120757,rf_confident,outlier,0.379100,0.379100,0.750,1,50.225.176.238,34456,10.128.0.5,22,
1757708340.196666,Benign,Benign,0.980000,0.288317,rf_confident,outlier,0.379100,0.379100,0.750,1,58.208.85.177,44596,10.128.0.5,22,
1757708342.166548,Benign,Benign,1.000000,0.383637,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757708342.198467,Benign,Benign,1.000000,0.383915,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757708346.175234,Benign,Benign,1.000000,0.274559,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,68,169.254.169.254,67,
1757708348.191684,Benign,Benign,1.000000,0.381535,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.241.19,46777,10.128.0.5,22,
1757708348.230864,Benign,Benign,1.000000,0.389707,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34185,169.254.169.254,53,
1757708348.266615,Benign,Benign,1.000000,0.389800,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,40239,169.254.169.254,53,
1757708348.305127,Benign,Benign,1.000000,0.351798,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,36166,169.254.169.254,53,
1757708348.338597,Benign,Benign,1.000000,0.352793,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,46549,169.254.169.254,53,
1757708348.374849,Benign,Benign,0.980000,0.126819,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,33292,142.250.125.95,443,
1757708348.412914,Benign,Benign,0.970000,0.214835,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,47926,169.254.169.254,80,
1757708348.449724,Benign,Benign,1.000000,0.351021,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,46771,169.254.169.254,53,
1757708348.484036,Benign,Benign,1.000000,0.380984,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,48357,169.254.169.254,53,
1757708348.517822,Benign,Benign,1.000000,0.350888,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,44406,169.254.169.254,53,
1757708348.563672,Benign,Benign,1.000000,0.350347,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,46942,169.254.169.254,53,
1757708348.597817,Benign,Benign,1.000000,0.343279,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,53012,169.254.169.254,53,
1757708348.633868,Benign,Benign,1.000000,0.343004,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,55153,169.254.169.254,53,
1757708348.669531,Benign,Benign,1.000000,0.351744,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,56659,169.254.169.254,53,
1757708348.704115,Benign,Benign,0.990000,0.320950,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,38105,169.254.169.254,53,
1757708348.739548,Benign,Benign,1.000000,0.345757,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,53874,169.254.169.254,53,
1757708348.774925,Benign,Benign,1.000000,0.345757,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,58780,169.254.169.254,53,
1757708348.810961,Benign,Benign,1.000000,0.395523,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,49000,169.254.169.254,53,
1757708348.848884,Benign,Benign,1.000000,0.395243,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,58442,169.254.169.254,53,
1757708348.887323,Benign,Benign,1.000000,0.395264,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,45484,169.254.169.254,53,
1757708348.924974,Benign,Benign,1.000000,0.395138,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,37060,169.254.169.254,53,
1757708348.959229,Benign,Benign,1.000000,0.374208,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,33632,169.254.169.254,53,
1757708349.074081,Benign,Benign,1.000000,0.394844,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,53635,169.254.169.254,53,
1757708349.109462,Benign,Benign,1.000000,0.132585,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,32982,173.194.194.138,443,
1757708349.142710,Benign,Benign,1.000000,0.390159,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,54248,169.254.169.254,53,
1757708349.176525,Benign,Benign,1.000000,0.389647,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,47979,169.254.169.254,53,
1757708349.212800,Benign,Benign,1.000000,0.365498,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,47560,169.254.169.254,53,
1757708349.244207,Benign,Benign,1.000000,0.366364,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,55004,169.254.169.254,53,
1757708349.279713,Benign,Benign,1.000000,0.344485,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,47710,169.254.169.254,53,
1757708349.313379,Benign,Benign,1.000000,0.344485,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,51046,169.254.169.254,53,
1757708349.346396,Benign,Benign,1.000000,0.184462,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,41158,91.189.91.81,80,
1757708349.380618,Benign,Benign,1.000000,0.400320,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,40231,169.254.169.254,53,
1757708349.417339,Benign,Benign,1.000000,0.377961,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,46567,169.254.169.254,53,
1757708349.452654,Benign,Benign,1.000000,0.378161,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,60886,169.254.169.254,53,
1757708349.486796,Benign,Benign,1.000000,0.379435,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,46722,169.254.169.254,53,
1757708349.520365,Benign,Benign,1.000000,0.155485,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,59078,35.224.11.34,80,
1757708349.553426,Benign,Benign,1.000000,0.130094,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,38824,185.125.190.80,443,
1757708349.590784,Benign,Benign,1.000000,0.397563,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,58914,169.254.169.254,53,
1757708349.626229,Benign,Benign,1.000000,0.399843,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,58051,169.254.169.254,53,
1757708349.660753,Benign,Benign,1.000000,0.396585,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,54450,169.254.169.254,53,
1757708349.693959,Benign,Benign,1.000000,0.094662,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,38042,216.239.38.174,443,
1757708349.726932,Benign,Benign,0.990000,0.356465,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,14.103.118.113,47910,
1757708349.762381,Benign,Benign,0.960000,0.386973,rf_confident,outlier,0.389098,0.389098,0.750,0,41.111.208.29,58002,10.128.0.5,22,
1757708352.308654,Benign,Benign,0.960000,0.146949,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,60104,74.125.132.95,443,
1757708352.345664,Benign,Benign,1.000000,0.397642,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,33864,169.254.169.254,53,
1757708352.381548,Benign,Benign,1.000000,0.394198,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,52520,169.254.169.254,53,
1757708352.418145,Benign,Benign,1.000000,0.386005,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,49697,169.254.169.254,53,
1757708352.455446,Benign,Benign,1.000000,0.186762,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,42316,216.239.36.174,443,
1757708352.490657,Benign,Benign,1.000000,0.393262,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,58618,169.254.169.254,53,
1757708352.523143,Benign,Benign,1.000000,0.395539,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,47967,169.254.169.254,53,
1757708352.557790,Benign,Benign,1.000000,0.392648,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,46360,169.254.169.254,53,
1757708352.591857,Benign,Benign,0.900000,0.147100,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,37298,216.239.34.174,443,
1757708354.334421,Benign,Benign,1.000000,0.033412,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,48918,64.233.179.95,443,
1757708354.371833,Benign,Benign,1.000000,0.397466,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,36488,169.254.169.254,53,
1757708354.404962,Benign,Benign,1.000000,0.399160,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,41379,169.254.169.254,53,
1757708354.439049,Benign,Benign,1.000000,0.388566,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,41746,169.254.169.254,53,
1757708354.472776,Benign,Benign,1.000000,0.187538,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,51392,216.239.36.174,443,
1757708357.685895,Benign,Benign,0.990000,0.386816,rf_confident,outlier,0.389098,0.389098,0.750,0,14.55.144.22,43853,10.128.0.5,22,
1757708373.035361,Benign,Benign,0.800000,0.371740,rf_confident,outlier,0.389098,0.389098,0.750,0,103.143.238.207,40152,10.128.0.5,22,
1757708374.359763,Benign,Benign,1.000000,0.244721,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757708374.395761,Benign,Benign,1.000000,0.248155,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757708376.026810,Benign,Benign,0.770000,0.285181,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,35.235.245.128,40437,
1757708380.372239,Benign,Benign,0.970000,0.357395,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,38042,216.239.38.174,443,
1757708382.374785,Benign,Benign,1.000000,0.356525,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,42316,216.239.36.174,443,
1757708382.407305,Benign,Benign,1.000000,0.344165,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,51392,216.239.36.174,443,
1757708386.381269,Benign,Benign,0.980000,0.288317,rf_confident,outlier,0.379100,0.379100,0.750,1,58.208.85.177,54092,10.128.0.5,22,
1757708391.413567,Benign,Benign,0.800000,0.374685,rf_confident,outlier,0.389098,0.389098,0.750,0,50.225.176.238,36440,10.128.0.5,22,
1757708392.382675,Benign,Benign,1.000000,0.362391,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,36712,172.217.214.95,443,
1757708394.388952,Benign,Benign,1.000000,0.391611,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.241.19,46777,10.128.0.5,22,
1757708400.400600,Benign,Benign,1.000000,0.383431,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757708400.439247,Benign,Benign,1.000000,0.384175,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757708406.821225,Benign,Benign,0.940000,0.381303,rf_confident,outlier,0.389098,0.389098,0.750,0,190.108.60.101,55226,10.128.0.5,22,
1757708406.859748,Benign,Benign,1.000000,0.338326,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.241.19,46777,10.128.0.5,22,
1757708410.415649,Benign,Benign,0.920000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,14.103.118.113,54734,
1757708410.457573,Benign,Benign,0.880000,0.103094,rf_confident,outlier,0.379100,0.379100,0.750,1,70.153.136.243,54718,10.128.0.5,22,
1757708416.416507,Benign,Benign,1.000000,0.017301,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,48918,64.233.179.95,443,
1757708426.420588,Unknown/Anomaly,Benign,0.580000,0.118355,routed_to_IF_outlier,outlier,0.379100,0.379100,0.750,1,41.111.208.29,34038,10.128.0.5,22,
1757708426.457634,Benign,Benign,1.000000,0.302585,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,190.108.60.101,55226,
1757708432.426378,Benign,Benign,1.000000,0.259669,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757708432.461581,Benign,Benign,1.000000,0.249961,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757708432.496019,Benign,Benign,0.920000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,14.103.118.113,54734,
1757708434.428680,Benign,Benign,1.000000,0.326030,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.245.130,41239,10.128.0.5,22,
1757708437.504535,Benign,Benign,0.790000,0.374685,rf_confident,outlier,0.389098,0.389098,0.750,0,103.143.238.207,37508,10.128.0.5,22,
1757708438.441149,Benign,Benign,0.920000,0.215418,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,46762,169.254.169.254,80,
1757708438.478743,Benign,Benign,1.000000,0.396143,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,40381,169.254.169.254,53,
1757708438.512226,Benign,Benign,1.000000,0.396143,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,58097,169.254.169.254,53,
1757708438.545310,Benign,Benign,1.000000,0.396687,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,33035,169.254.169.254,53,
1757708438.570406,Benign,Benign,1.000000,0.396041,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,48593,169.254.169.254,53,
1757708438.603117,Benign,Benign,1.000000,0.105683,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,57142,173.194.206.95,443,
1757708455.905468,Unknown/Anomaly,Benign,0.670000,0.266989,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,35.235.245.128,40437,
1757708460.459085,Benign,Benign,0.940000,0.356185,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,58.208.85.177,44596,
1757708462.233078,Unknown/Anomaly,Benign,0.740000,0.377830,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,50.225.176.238,52666,10.128.0.5,22,
1757708462.465818,Benign,Benign,1.000000,0.381411,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757708462.496911,Benign,Benign,1.000000,0.383431,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757708468.472288,Benign,Benign,1.000000,0.357722,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,57142,173.194.206.95,443,
1757708474.361692,Benign,Benign,0.950000,0.378761,rf_confident,outlier,0.389098,0.389098,0.750,0,41.111.208.29,44712,10.128.0.5,22,
1757708474.473525,Benign,Benign,1.000000,0.025581,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,48918,64.233.179.95,443,
1757708478.483130,Benign,Benign,0.920000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,14.103.118.113,54734,
1757708480.485333,Benign,Benign,1.000000,0.383305,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.245.130,41239,10.128.0.5,22,
1757708480.520695,Benign,Benign,1.000000,0.383134,rf_confident,inlier,0.379100,0.379100,0.750,1,50.225.176.238,52666,10.128.0.5,22,
1757708490.492087,Benign,Benign,0.810000,0.116150,rf_confident,outlier,0.379100,0.379100,0.750,1,70.153.136.243,50256,10.128.0.5,22,
1757708492.496719,Benign,Benign,1.000000,0.242936,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757708492.533068,Benign,Benign,1.000000,0.261543,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757708492.567745,Benign,Benign,1.000000,0.358861,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,36712,172.217.214.95,443,
1757708495.857756,Benign,Benign,0.990000,0.386986,rf_confident,outlier,0.389098,0.389098,0.750,0,190.108.60.101,54080,10.128.0.5,22,
1757708505.081895,Benign,Benign,0.990000,0.386882,rf_confident,outlier,0.389098,0.389098,0.750,0,14.55.144.22,53280,10.128.0.5,22,
1757708506.513815,Benign,Benign,1.000000,0.315510,rf_confident,outlier,0.379100,0.379100,0.750,1,196.251.87.210,53049,10.128.0.5,22,
